"File","SUM_LOC+","MAX_LOC+","SUM_LOC-","MAX_LOC-","MAX_SET","AVG_SET","NO_REV","SUM_CHRN","MAX_CHRN","Age","CountOfDeveloper","REF","BUG"
"proposal/antfarm/tasks/org/apache/tools/ant/tasks/Javac.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/antfarm/tasks/org/apache/tools/ant/tasks/JavacLoader.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/antfarm/tasks/org/apache/tools/ant/tasks/SetVariable.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/antfarm/xml/org/apache/tools/ant/xml/ProjectHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/antfarm/xml/org/apache/tools/ant/xml/XmlExporter.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/antfarm/xml/org/apache/tools/ant/xml/XmlImporter.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/helper/ProjectHelperImpl2.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/helper/TaskAdapter2.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/ProjectComponentFactory.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/ProjectComponentHelper.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/PropertyHelper.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/PropertyHelper2.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/PropertyInterceptor.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/RuntimeConfigurable2.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/taskdefs/Description.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/taskdefs/Import.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/taskdefs/optional/JexlProperties.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/taskdefs/optional/JXPath.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/taskdefs/optional/JXPathSet.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/taskdefs/optional/TaskDiscovery.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/taskdefs/optional/VelocityProperties.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/taskdefs/ServiceDiscoveryTask.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/taskdefs/SystemPath.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/taskdefs/Taskdef2.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/taskdefs/XMLDOM.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/tasks/optional/JXPath.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/types/XMLDOM.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/embed/src/java/org/apache/tools/ant/UnknownElement2.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/frantic/src/org/apache/ant/AntException.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/frantic/src/org/apache/ant/engine/AntEngineListener.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/frantic/src/org/apache/ant/engine/AntEvent.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/frantic/src/org/apache/ant/engine/DefaultEngineListener.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/frantic/src/org/apache/ant/engine/HierarchicalHashtable.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/frantic/src/org/apache/ant/engine/TaskEngine.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/frantic/src/org/apache/ant/engine/TaskEngineImpl.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/frantic/src/org/apache/ant/tasks/BaseTask.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/frantic/src/org/apache/ant/tasks/build/Project.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/frantic/src/org/apache/ant/tasks/build/Target.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/frantic/src/org/apache/ant/tasks/Task.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/frantic/src/org/apache/ant/tasks/util/Property.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/frantic/src/org/apache/ant/tasks/util/PropertyDump.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/frantic/src/org/apache/ant/test/SimpleTest.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/bootstrap/org/apache/ant/bootstrap/BootstrapLoader.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/AntLibDefinition.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/AntLibException.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/AntLibHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/AntLibManager.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/AntLibrary.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/AntLibrarySpec.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/ClassNameHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/ComponentLibrary.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/ConverterHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/DefinitionHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/DynamicLibrary.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/config/AntConfig.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/config/AntConfigHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/config/LibPathHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/config/LoadLibHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/config/TaskDirHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/event/BuildEvent.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/event/BuildEventSupport.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/event/BuildListener.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/AttributeSetter.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/BuildEventSupport.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/ClassIntrospector.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/ComponentManager.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/Constants.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/CoreDataService.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/CoreEventService.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/CoreExecService.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/CoreFileService.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/CoreInputService.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/DeferredSetter.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/ExecutionComponentService.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/ExecutionContext.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/ExecutionDataService.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/ExecutionException.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/ExecutionFileService.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/ExecutionFrame.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/ExecutionManager.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/Frame.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/ImportInfo.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/Reflector.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/Setter.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/TaskAdapter.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/TaskContext.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/TypeContext.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/frontend/FrontendException.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/frontend/FrontendUtils.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/model/BuildElement.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/model/ModelElement.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/model/ModelException.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/model/Project.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/model/Target.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/model/xmlparser/BuildElementHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/model/xmlparser/IncludeHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/model/xmlparser/NoProjectReadException.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/model/xmlparser/ProjectHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/model/xmlparser/RefHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/model/xmlparser/TargetHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/model/xmlparser/XMLProjectParser.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/BuildElementHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/IncludeHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/ModelElementHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/NoProjectReadException.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/ProjectHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/RefHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/TargetHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/XMLProjectParser.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/util/CircularDependencyChecker.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/util/CircularDependencyException.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/util/ConfigException.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/xml/ElementHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/xml/ParseContext.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/xml/RootHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antcore/org/apache/ant/antcore/xml/XMLParseException.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/Ant1CompatException.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/Ant1Converter.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/Ant1Factory.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/Ant1InputHandler.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/AntClassLoader.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/BuildEvent.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/BuildListener.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/input/InputRequest.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/Project.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
"proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/ProjectComponent.java",0.00,0,0.00,0,3173,3173.00,1,0.00,0,4.57,1,"FALSE","FALSE"
